Time;S&P
04.02.2020 16:55;3296,67
04.02.2020 17:00;3296,79
04.02.2020 17:05;3296,58
04.02.2020 17:10;3297,7
04.02.2020 17:15;3299,85
04.02.2020 17:20;3301,09
04.02.2020 17:25;3300,79
04.02.2020 17:30;3303,44
04.02.2020 17:35;3304,17
04.02.2020 17:40;3303,66
04.02.2020 17:45;3304,41
04.02.2020 17:50;3301,97
04.02.2020 17:55;3302,79
04.02.2020 18:00;3303,42
04.02.2020 18:05;3303,7
04.02.2020 18:10;3304,98
04.02.2020 18:15;3303,42
04.02.2020 18:20;3305,08
04.02.2020 18:25;3305,07
04.02.2020 18:30;3303,73
04.02.2020 18:35;3304,23
04.02.2020 18:40;3304,08
04.02.2020 18:45;3303,1
04.02.2020 18:50;3303,68
04.02.2020 18:55;3304,29
04.02.2020 19:00;3304,9
04.02.2020 19:05;3303,55
04.02.2020 19:10;3302,06
04.02.2020 19:15;3300,88
04.02.2020 19:20;3299,96
04.02.2020 19:25;3300,05
04.02.2020 19:30;3300,87
04.02.2020 19:35;3301,42
04.02.2020 19:40;3301,88
04.02.2020 19:45;3302,6
04.02.2020 19:50;3302,88
04.02.2020 19:55;3303,33
04.02.2020 20:00;3304,13
04.02.2020 20:05;3304,96
04.02.2020 20:10;3305,61
04.02.2020 20:15;3304,38
04.02.2020 20:20;3303,74
04.02.2020 20:25;3302,95
04.02.2020 20:30;3303,13
04.02.2020 20:35;3304,28
04.02.2020 20:40;3306,54
04.02.2020 20:45;3306,76
04.02.2020 20:50;3304,91
04.02.2020 20:55;3304,26
04.02.2020 21:00;3304,1
04.02.2020 21:05;3302,61
04.02.2020 21:10;3302,14
04.02.2020 21:15;3303,75
04.02.2020 21:20;3304,53
04.02.2020 21:25;3304,74
04.02.2020 21:30;3303,12
04.02.2020 21:35;3302,18
04.02.2020 21:40;3300,48
04.02.2020 21:45;3300,91
04.02.2020 21:50;3298,26
04.02.2020 21:55;3297,8
04.02.2020 22:00;3297,59
04.02.2020 22:05;3297,59
04.02.2020 22:10;3297,59
05.02.2020 15:30;3326,91
05.02.2020 15:35;3323,98
05.02.2020 15:40;3321,58
05.02.2020 15:45;3327,68
05.02.2020 15:50;3324,88
05.02.2020 15:55;3326,37
05.02.2020 16:00;3327,98
05.02.2020 16:05;3325,96
05.02.2020 16:10;3323,34
05.02.2020 16:15;3322,78
05.02.2020 16:20;3325,45
05.02.2020 16:25;3318,14
05.02.2020 16:30;3318,98
05.02.2020 16:35;3315,21
05.02.2020 16:40;3318,3
05.02.2020 16:45;3319,21
05.02.2020 16:50;3320,95
05.02.2020 16:55;3322,43
05.02.2020 17:00;3320,68
05.02.2020 17:05;3322,65
05.02.2020 17:10;3324,18
05.02.2020 17:15;3324,36
05.02.2020 17:20;3323,84
05.02.2020 17:25;3324,68
05.02.2020 17:30;3323,2
05.02.2020 17:35;3321,36
05.02.2020 17:40;3320,14
05.02.2020 17:45;3323,67
05.02.2020 17:50;3324,06
05.02.2020 17:55;3326,71
05.02.2020 18:00;3326,44
05.02.2020 18:05;3328,94
05.02.2020 18:10;3328,2
05.02.2020 18:15;3327,7
05.02.2020 18:20;3327,89
05.02.2020 18:25;3327,01
05.02.2020 18:30;3327,37
05.02.2020 18:35;3328,01
05.02.2020 18:40;3326,77
05.02.2020 18:45;3327,3
05.02.2020 18:50;3326,4
05.02.2020 18:55;3326,24
05.02.2020 19:00;3325,17
05.02.2020 19:05;3324,37
05.02.2020 19:10;3324,42
05.02.2020 19:15;3324,26
05.02.2020 19:20;3325,35
05.02.2020 19:25;3325,58
05.02.2020 19:30;3325,94
05.02.2020 19:35;3325,61
05.02.2020 19:40;3328,1
05.02.2020 19:45;3328,81
05.02.2020 19:50;3327,93
05.02.2020 19:55;3328,1
05.02.2020 20:00;3326,56
05.02.2020 20:05;3325,83
05.02.2020 20:10;3325,33
05.02.2020 20:15;3327,44
05.02.2020 20:20;3329,41
05.02.2020 20:25;3329,2
05.02.2020 20:30;3328,69
05.02.2020 20:35;3329,82
05.02.2020 20:40;3330,46
05.02.2020 20:45;3330,52
05.02.2020 20:50;3333,72
05.02.2020 20:55;3333,51
05.02.2020 21:00;3335,92
05.02.2020 21:05;3335,04
05.02.2020 21:10;3333,75
05.02.2020 21:15;3335,18
05.02.2020 21:20;3336,85
05.02.2020 21:25;3334,96
05.02.2020 21:30;3332,26
05.02.2020 21:35;3332,47
05.02.2020 21:40;3334,45
05.02.2020 21:45;3333,01
05.02.2020 21:50;3331,72
05.02.2020 21:55;3335,02
05.02.2020 22:00;3334,68
05.02.2020 22:05;3334,69
05.02.2020 22:10;3334,69
06.02.2020 15:30;3340,28
06.02.2020 15:35;3337,32
06.02.2020 15:40;3336,61
06.02.2020 15:45;3337,65
06.02.2020 15:50;3338,62
06.02.2020 15:55;3344,11
06.02.2020 16:00;3343,81
06.02.2020 16:05;3343,49
06.02.2020 16:10;3343,87
06.02.2020 16:15;3338,26
06.02.2020 16:20;3337,58
06.02.2020 16:25;3338,53
06.02.2020 16:30;3340,42
06.02.2020 16:35;3342,11
06.02.2020 16:40;3339,87
06.02.2020 16:45;3342,14
06.02.2020 16:50;3339,21
06.02.2020 16:55;3341,42
06.02.2020 17:00;3341,88
06.02.2020 17:05;3343,22
06.02.2020 17:10;3344,72
06.02.2020 17:15;3345,14
06.02.2020 17:20;3346,14
06.02.2020 17:25;3345,68
06.02.2020 17:30;3345,79
06.02.2020 17:35;3345,28
06.02.2020 17:40;3343,57
06.02.2020 17:45;3344,42
06.02.2020 17:50;3342,36
06.02.2020 17:55;3341,07
06.02.2020 18:00;3342,82
06.02.2020 18:05;3344,4
06.02.2020 18:10;3342,98
06.02.2020 18:15;3345,26
06.02.2020 18:20;3345,74
06.02.2020 18:25;3346,89
06.02.2020 18:30;3346,66
06.02.2020 18:35;3346,28
06.02.2020 18:40;3346,95
06.02.2020 18:45;3345,87
06.02.2020 18:50;3347
06.02.2020 18:55;3347,08
06.02.2020 19:00;3347,63
06.02.2020 19:05;3346,57
06.02.2020 19:10;3345,22
06.02.2020 19:15;3345,52
06.02.2020 19:20;3344,7
06.02.2020 19:25;3343,57
06.02.2020 19:30;3343,48
06.02.2020 19:35;3341,69
06.02.2020 19:40;3343,15
06.02.2020 19:45;3344,1
06.02.2020 19:50;3344,48
06.02.2020 19:55;3345,05
06.02.2020 20:00;3344,91
06.02.2020 20:05;3346,16
06.02.2020 20:10;3346,9
06.02.2020 20:15;3345,07
06.02.2020 20:20;3344,41
06.02.2020 20:25;3346,03
06.02.2020 20:30;3345,88
06.02.2020 20:35;3344,81
06.02.2020 20:40;3345,07
06.02.2020 20:45;3346,46
06.02.2020 20:50;3345,6
06.02.2020 20:55;3344,03
06.02.2020 21:00;3344,26
06.02.2020 21:05;3346,15
06.02.2020 21:10;3343,8
06.02.2020 21:15;3342,91
06.02.2020 21:20;3341,88
06.02.2020 21:25;3342,21
06.02.2020 21:30;3344,79
06.02.2020 21:35;3344,84
06.02.2020 21:40;3344,93
06.02.2020 21:45;3343,98
06.02.2020 21:50;3345,79
06.02.2020 21:55;3345,76
06.02.2020 22:00;3345,78
06.02.2020 22:05;3345,78
06.02.2020 22:10;3345,78
07.02.2020 15:30;3326,76
07.02.2020 15:35;3330,64
07.02.2020 15:40;3329,6
07.02.2020 15:45;3331,6
07.02.2020 15:50;3333,55
07.02.2020 15:55;3328,83
07.02.2020 16:00;3326,53
07.02.2020 16:05;3329,87
07.02.2020 16:10;3331,98
07.02.2020 16:15;3332,75
07.02.2020 16:20;3334,51
07.02.2020 16:25;3335,34
07.02.2020 16:30;3334,61
07.02.2020 16:35;3334,49
07.02.2020 16:40;3336,67
07.02.2020 16:45;3335,49
07.02.2020 16:50;3334,99
07.02.2020 16:55;3334,43
07.02.2020 17:00;3333,72
07.02.2020 17:05;3334,28
07.02.2020 17:10;3334,86
07.02.2020 17:15;3335,62
07.02.2020 17:20;3339,21
07.02.2020 17:25;3339,15
07.02.2020 17:30;3339,34
07.02.2020 17:35;3338,68
07.02.2020 17:40;3338,19
07.02.2020 17:45;3335,49
07.02.2020 17:50;3336,8
07.02.2020 17:55;3337,62
07.02.2020 18:00;3338,12
07.02.2020 18:05;3338,55
07.02.2020 18:10;3339,72
07.02.2020 18:15;3339,52
07.02.2020 18:20;3339,89
07.02.2020 18:25;3340,15
07.02.2020 18:30;3337,77
07.02.2020 18:35;3337,35
07.02.2020 18:40;3336,66
07.02.2020 18:45;3337,21
07.02.2020 18:50;3336,99
07.02.2020 18:55;3337,73
07.02.2020 19:00;3336,8
07.02.2020 19:05;3336,4
07.02.2020 19:10;3335,53
07.02.2020 19:15;3335,38
07.02.2020 19:20;3335,65
07.02.2020 19:25;3336,91
07.02.2020 19:30;3333,84
07.02.2020 19:35;3332,95
07.02.2020 19:40;3333,2
07.02.2020 19:45;3330,98
07.02.2020 19:50;3331,89
07.02.2020 19:55;3328,54
07.02.2020 20:00;3325,2
07.02.2020 20:05;3324,15
07.02.2020 20:10;3322,91
07.02.2020 20:15;3323,83
07.02.2020 20:20;3322,79
07.02.2020 20:25;3325,45
07.02.2020 20:30;3327,28
07.02.2020 20:35;3326,74
07.02.2020 20:40;3329,37
07.02.2020 20:45;3327,25
07.02.2020 20:50;3327,76
07.02.2020 20:55;3329,13
07.02.2020 21:00;3328,98
07.02.2020 21:05;3328,44
07.02.2020 21:10;3328,77
07.02.2020 21:15;3328,91
07.02.2020 21:20;3327,3
07.02.2020 21:25;3328,11
07.02.2020 21:30;3330,15
07.02.2020 21:35;3328,95
07.02.2020 21:40;3330,81
07.02.2020 21:45;3329,98
07.02.2020 21:50;3325,14
07.02.2020 21:55;3327,77
07.02.2020 22:00;3327,7
07.02.2020 22:05;3327,71
07.02.2020 22:10;3327,71
10.02.2020 15:30;3326,28
10.02.2020 15:35;3327,41
10.02.2020 15:40;3329,63
10.02.2020 15:45;3326,79
10.02.2020 15:50;3328,98
10.02.2020 15:55;3332,87
10.02.2020 16:00;3333,47
10.02.2020 16:05;3335,19
10.02.2020 16:10;3333,63
10.02.2020 16:15;3337,51
10.02.2020 16:20;3337,65
10.02.2020 16:25;3338,26
10.02.2020 16:30;3339,6
10.02.2020 16:35;3341,8
10.02.2020 16:40;3340,35
10.02.2020 16:45;3341,63
10.02.2020 16:50;3339,77
10.02.2020 16:55;3338,42
10.02.2020 17:00;3339,18
10.02.2020 17:05;3339,08
10.02.2020 17:10;3337,69
10.02.2020 17:15;3338
10.02.2020 17:20;3338,79
10.02.2020 17:25;3339,56
10.02.2020 17:30;3338,84
10.02.2020 17:35;3339,71
10.02.2020 17:40;3339,05
10.02.2020 17:45;3340,84
10.02.2020 17:50;3338,43
10.02.2020 17:55;3338,96
10.02.2020 18:00;3336,59
10.02.2020 18:05;3337,51
10.02.2020 18:10;3338,07
10.02.2020 18:15;3337,09
10.02.2020 18:20;3335,98
10.02.2020 18:25;3336,97
10.02.2020 18:30;3335,43
10.02.2020 18:35;3335,55
10.02.2020 18:40;3336,46
10.02.2020 18:45;3336,39
10.02.2020 18:50;3335,6
10.02.2020 18:55;3335,92
10.02.2020 19:00;3336,61
10.02.2020 19:05;3336,72
10.02.2020 19:10;3337,57
10.02.2020 19:15;3337,87
10.02.2020 19:20;3338,04
10.02.2020 19:25;3337,21
10.02.2020 19:30;3338,41
10.02.2020 19:35;3338,31
10.02.2020 19:40;3337,67
10.02.2020 19:45;3337,67
10.02.2020 19:50;3337,76
10.02.2020 19:55;3337,24
10.02.2020 20:00;3336,21
10.02.2020 20:05;3336,41
10.02.2020 20:10;3337,09
10.02.2020 20:15;3337,89
10.02.2020 20:20;3338,46
10.02.2020 20:25;3338,93
10.02.2020 20:30;3339,97
10.02.2020 20:35;3339,22
10.02.2020 20:40;3339,67
10.02.2020 20:45;3340,61
10.02.2020 20:50;3341,71
10.02.2020 20:55;3343,14
10.02.2020 21:00;3343,79
10.02.2020 21:05;3344,7
10.02.2020 21:10;3345,48
10.02.2020 21:15;3344,99
10.02.2020 21:20;3345,64
10.02.2020 21:25;3346,73
10.02.2020 21:30;3346,01
10.02.2020 21:35;3345,76
10.02.2020 21:40;3346,51
10.02.2020 21:45;3346,49
10.02.2020 21:50;3349,09
10.02.2020 21:55;3352,26
10.02.2020 22:00;3352,09
10.02.2020 22:05;3352,09
10.02.2020 22:10;3352,09
11.02.2020 15:30;3363,4
11.02.2020 15:35;3361,75
11.02.2020 15:40;3366,72
11.02.2020 15:45;3367,8
11.02.2020 15:50;3366,74
11.02.2020 15:55;3365,71
11.02.2020 16:00;3370,37
11.02.2020 16:05;3371,4
11.02.2020 16:10;3373,17
11.02.2020 16:15;3372,8
11.02.2020 16:20;3373,09
11.02.2020 16:25;3374,67
11.02.2020 16:30;3374,53
11.02.2020 16:35;3372,91
11.02.2020 16:40;3374,13
11.02.2020 16:45;3372,35
11.02.2020 16:50;3371,08
11.02.2020 16:55;3370,82
11.02.2020 17:00;3370,9
11.02.2020 17:05;3370,87
11.02.2020 17:10;3369,34
11.02.2020 17:15;3370,95
11.02.2020 17:20;3368,55
11.02.2020 17:25;3368,33
11.02.2020 17:30;3364,31
11.02.2020 17:35;3362,39
11.02.2020 17:40;3365,71
11.02.2020 17:45;3366,13
11.02.2020 17:50;3364,85
11.02.2020 17:55;3363,69
11.02.2020 18:00;3364,52
11.02.2020 18:05;3363,9
11.02.2020 18:10;3364,31
11.02.2020 18:15;3367,12
11.02.2020 18:20;3365,96
11.02.2020 18:25;3365,95
11.02.2020 18:30;3366,6
11.02.2020 18:35;3366,55
11.02.2020 18:40;3366,18
11.02.2020 18:45;3365,12
11.02.2020 18:50;3366,55
11.02.2020 18:55;3367,89
11.02.2020 19:00;3368,98
11.02.2020 19:05;3369,16
11.02.2020 19:10;3368,86
11.02.2020 19:15;3368,34
11.02.2020 19:20;3366,76
11.02.2020 19:25;3367,06
11.02.2020 19:30;3366,43
11.02.2020 19:35;3366,13
11.02.2020 19:40;3366,78
11.02.2020 19:45;3365,85
11.02.2020 19:50;3361,64
11.02.2020 19:55;3363,56
11.02.2020 20:00;3360,94
11.02.2020 20:05;3361,55
11.02.2020 20:10;3361,22
11.02.2020 20:15;3360,36
11.02.2020 20:20;3359,02
11.02.2020 20:25;3360,76
11.02.2020 20:30;3362,21
11.02.2020 20:35;3362,65
11.02.2020 20:40;3363,59
11.02.2020 20:45;3363,32
11.02.2020 20:50;3362,19
11.02.2020 20:55;3360,15
11.02.2020 21:00;3357,41
11.02.2020 21:05;3356,45
11.02.2020 21:10;3354,68
11.02.2020 21:15;3353,39
11.02.2020 21:20;3357,54
11.02.2020 21:25;3358,04
11.02.2020 21:30;3356,92
11.02.2020 21:35;3358,44
11.02.2020 21:40;3360,28
11.02.2020 21:45;3356,68
11.02.2020 21:50;3360,39
11.02.2020 21:55;3357,92
11.02.2020 22:00;3357,75
11.02.2020 22:05;3357,75
11.02.2020 22:10;3357,75
12.02.2020 15:30;3377
12.02.2020 15:35;3377,51
12.02.2020 15:40;3374,71
12.02.2020 15:45;3374,42
12.02.2020 15:50;3372,71
12.02.2020 15:55;3375,59
12.02.2020 16:00;3370,86
12.02.2020 16:05;3371,47
12.02.2020 16:10;3372,59
12.02.2020 16:15;3373,65
12.02.2020 16:20;3374,19
12.02.2020 16:25;3373,12
12.02.2020 16:30;3371,51
12.02.2020 16:35;3373,31
12.02.2020 16:40;3371,49
12.02.2020 16:45;3371,67
12.02.2020 16:50;3372,34
12.02.2020 16:55;3371,12
12.02.2020 17:00;3373,63
12.02.2020 17:05;3374,09
12.02.2020 17:10;3373,35
12.02.2020 17:15;3374,38
12.02.2020 17:20;3376,19
12.02.2020 17:25;3376,62
12.02.2020 17:30;3376,31
12.02.2020 17:35;3376,41
12.02.2020 17:40;3374,68
12.02.2020 17:45;3375,86
12.02.2020 17:50;3376,13
12.02.2020 17:55;3375,05
12.02.2020 18:00;3375,46
12.02.2020 18:05;3375,21
12.02.2020 18:10;3374,12
12.02.2020 18:15;3374,42
12.02.2020 18:20;3374,23
12.02.2020 18:25;3375,52
12.02.2020 18:30;3376,67
12.02.2020 18:35;3377,12
12.02.2020 18:40;3377,13
12.02.2020 18:45;3377,08
12.02.2020 18:50;3375,5
12.02.2020 18:55;3375,46
12.02.2020 19:00;3373,7
12.02.2020 19:05;3373,15
12.02.2020 19:10;3372,81
12.02.2020 19:15;3372,37
12.02.2020 19:20;3371,56
12.02.2020 19:25;3372,52
12.02.2020 19:30;3373,65
12.02.2020 19:35;3374,43
12.02.2020 19:40;3374,53
12.02.2020 19:45;3374,23
12.02.2020 19:50;3373,43
12.02.2020 19:55;3375,13
12.02.2020 20:00;3375,04
12.02.2020 20:05;3376,16
12.02.2020 20:10;3375,56
12.02.2020 20:15;3375,77
12.02.2020 20:20;3376,2
12.02.2020 20:25;3375,38
12.02.2020 20:30;3375,71
12.02.2020 20:35;3376,36
12.02.2020 20:40;3376,02
12.02.2020 20:45;3378
12.02.2020 20:50;3377,16
12.02.2020 20:55;3376,95
12.02.2020 21:00;3378,33
12.02.2020 21:05;3376,79
12.02.2020 21:10;3375,5
12.02.2020 21:15;3376,09
12.02.2020 21:20;3377,53
12.02.2020 21:25;3377,27
12.02.2020 21:30;3377,57
12.02.2020 21:35;3378,36
12.02.2020 21:40;3379,25
12.02.2020 21:45;3378,71
12.02.2020 21:50;3381,47
12.02.2020 21:55;3379,55
12.02.2020 22:00;3379,45
12.02.2020 22:05;3379,45
12.02.2020 22:10;3379,45
13.02.2020 15:30;3368,34
13.02.2020 15:35;3368,45
13.02.2020 15:40;3368,98
13.02.2020 15:45;3369,05
13.02.2020 15:50;3372,36
13.02.2020 15:55;3365,77
13.02.2020 16:00;3360,89
13.02.2020 16:05;3364,63
13.02.2020 16:10;3367,69
13.02.2020 16:15;3368,55
13.02.2020 16:20;3367,12
13.02.2020 16:25;3367,58
13.02.2020 16:30;3368,05
13.02.2020 16:35;3366,83
13.02.2020 16:40;3369,34
13.02.2020 16:45;3372,34
13.02.2020 16:50;3373,67
13.02.2020 16:55;3374,91
13.02.2020 17:00;3376,53
13.02.2020 17:05;3375,24
13.02.2020 17:10;3374,62
13.02.2020 17:15;3374,63
13.02.2020 17:20;3377,08
13.02.2020 17:25;3377,61
13.02.2020 17:30;3379,62
13.02.2020 17:35;3378,55
13.02.2020 17:40;3378,16
13.02.2020 17:45;3376,35
13.02.2020 17:50;3375,44
13.02.2020 17:55;3377,13
13.02.2020 18:00;3378,71
13.02.2020 18:05;3380,71
13.02.2020 18:10;3380,14
13.02.2020 18:15;3380,63
13.02.2020 18:20;3380,36
13.02.2020 18:25;3379,97
13.02.2020 18:30;3381,08
13.02.2020 18:35;3379,23
13.02.2020 18:40;3378,54
13.02.2020 18:45;3379,39
13.02.2020 18:50;3380,21
13.02.2020 18:55;3376,25
13.02.2020 19:00;3376,98
13.02.2020 19:05;3376,5
13.02.2020 19:10;3375,76
13.02.2020 19:15;3376,66
13.02.2020 19:20;3377,8
13.02.2020 19:25;3379,42
13.02.2020 19:30;3379,75
13.02.2020 19:35;3379,75
13.02.2020 19:40;3382,15
13.02.2020 19:45;3383,78
13.02.2020 19:50;3381,68
13.02.2020 19:55;3382,61
13.02.2020 20:00;3384,55
13.02.2020 20:05;3381,92
13.02.2020 20:10;3381,87
13.02.2020 20:15;3381,95
13.02.2020 20:20;3382,27
13.02.2020 20:25;3380,32
13.02.2020 20:30;3382,51
13.02.2020 20:35;3382,27
13.02.2020 20:40;3381,09
13.02.2020 20:45;3381,11
13.02.2020 20:50;3382,89
13.02.2020 20:55;3382,78
13.02.2020 21:00;3377,87
13.02.2020 21:05;3380,06
13.02.2020 21:10;3376,96
13.02.2020 21:15;3378,53
13.02.2020 21:20;3378,42
13.02.2020 21:25;3378,35
13.02.2020 21:30;3375,44
13.02.2020 21:35;3374,76
13.02.2020 21:40;3373,1
13.02.2020 21:45;3375,22
13.02.2020 21:50;3375,18
13.02.2020 21:55;3374,41
13.02.2020 22:00;3373,95
13.02.2020 22:05;3373,94
13.02.2020 22:10;3373,94
14.02.2020 15:30;3380,17
14.02.2020 15:35;3376,38
14.02.2020 15:40;3375,81
14.02.2020 15:45;3376,53
14.02.2020 15:50;3375,7
14.02.2020 15:55;3374,39
14.02.2020 16:00;3374,2
14.02.2020 16:05;3374,04
14.02.2020 16:10;3372,04
14.02.2020 16:15;3375,42
14.02.2020 16:20;3375,63
14.02.2020 16:25;3376,11
14.02.2020 16:30;3376,21
14.02.2020 16:35;3375,83
14.02.2020 16:40;3375,86
14.02.2020 16:45;3377,48
14.02.2020 16:50;3377,66
14.02.2020 16:55;3379,02
14.02.2020 17:00;3378,54
14.02.2020 17:05;3377,89
14.02.2020 17:10;3379,32
14.02.2020 17:15;3380,15
14.02.2020 17:20;3379,61
14.02.2020 17:25;3378,7
14.02.2020 17:30;3378,34
14.02.2020 17:35;3378,41
14.02.2020 17:40;3378,65
14.02.2020 17:45;3377,09
14.02.2020 17:50;3376,53
14.02.2020 17:55;3376,9
14.02.2020 18:00;3375,84
14.02.2020 18:05;3374,89
14.02.2020 18:10;3374,5
14.02.2020 18:15;3374,11
14.02.2020 18:20;3372,73
14.02.2020 18:25;3373,07
14.02.2020 18:30;3373,64
14.02.2020 18:35;3374,13
14.02.2020 18:40;3373,1
14.02.2020 18:45;3372,62
14.02.2020 18:50;3371,63
14.02.2020 18:55;3371,72
14.02.2020 19:00;3372,59
14.02.2020 19:05;3369,45
14.02.2020 19:10;3371,28
14.02.2020 19:15;3369,17
14.02.2020 19:20;3370,72
14.02.2020 19:25;3370,36
14.02.2020 19:30;3371,67
14.02.2020 19:35;3371,87
14.02.2020 19:40;3372,31
14.02.2020 19:45;3370,86
14.02.2020 19:50;3370,08
14.02.2020 19:55;3369,7
14.02.2020 20:00;3371,72
14.02.2020 20:05;3372,18
14.02.2020 20:10;3370,25
14.02.2020 20:15;3367,34
14.02.2020 20:20;3370,38
14.02.2020 20:25;3372,75
14.02.2020 20:30;3373,7
14.02.2020 20:35;3375,06
14.02.2020 20:40;3373,91
14.02.2020 20:45;3372,76
14.02.2020 20:50;3371,65
14.02.2020 20:55;3372,43
14.02.2020 21:00;3371,99
14.02.2020 21:05;3372,21
14.02.2020 21:10;3370,34
14.02.2020 21:15;3369,93
14.02.2020 21:20;3372,1
14.02.2020 21:25;3371,99
14.02.2020 21:30;3373,31
14.02.2020 21:35;3375,09
14.02.2020 21:40;3375,07
14.02.2020 21:45;3377,01
14.02.2020 21:50;3378,62
14.02.2020 21:55;3380,03
14.02.2020 22:00;3380,15
14.02.2020 22:05;3380,16
14.02.2020 22:10;3380,16
18.02.2020 15:30;3372,47
18.02.2020 15:35;3369,12
18.02.2020 15:40;3372,22
18.02.2020 15:45;3374,19
18.02.2020 15:50;3373,28
18.02.2020 15:55;3373,82
18.02.2020 16:00;3371,81
18.02.2020 16:05;3373,9
18.02.2020 16:10;3374,34
18.02.2020 16:15;3372,1
18.02.2020 16:20;3371,46
18.02.2020 16:25;3363,73
18.02.2020 16:30;3366,44
18.02.2020 16:35;3366,2
18.02.2020 16:40;3367,23
18.02.2020 16:45;3369,25
18.02.2020 16:50;3368,37
18.02.2020 16:55;3367,35
18.02.2020 17:00;3367,09
18.02.2020 17:05;3364,56
18.02.2020 17:10;3362,36
18.02.2020 17:15;3360,71
18.02.2020 17:20;3359,82
18.02.2020 17:25;3358,08
18.02.2020 17:30;3359,57
18.02.2020 17:35;3358,25
18.02.2020 17:40;3355,78
18.02.2020 17:45;3356,93
18.02.2020 17:50;3358,17
18.02.2020 17:55;3355,8
18.02.2020 18:00;3357,55
18.02.2020 18:05;3358,99
18.02.2020 18:10;3360,78
18.02.2020 18:15;3360,67
18.02.2020 18:20;3360,55
18.02.2020 18:25;3361,25
18.02.2020 18:30;3363,96
18.02.2020 18:35;3364,79
18.02.2020 18:40;3364,41
18.02.2020 18:45;3364,95
18.02.2020 18:50;3364,94
18.02.2020 18:55;3364,89
18.02.2020 19:00;3367,1
18.02.2020 19:05;3368,32
18.02.2020 19:10;3367,47
18.02.2020 19:15;3367,27
18.02.2020 19:20;3367,25
18.02.2020 19:25;3367,14
18.02.2020 19:30;3366,63
18.02.2020 19:35;3365,41
18.02.2020 19:40;3365,49
18.02.2020 19:45;3366,27
18.02.2020 19:50;3363,99
18.02.2020 19:55;3365,46
18.02.2020 20:00;3364,89
18.02.2020 20:05;3363,74
18.02.2020 20:10;3363,99
18.02.2020 20:15;3367,59
18.02.2020 20:20;3370,45
18.02.2020 20:25;3372,2
18.02.2020 20:30;3370,68
18.02.2020 20:35;3370,74
18.02.2020 20:40;3372,71
18.02.2020 20:45;3371,92
18.02.2020 20:50;3372,05
18.02.2020 20:55;3372,32
18.02.2020 21:00;3372,86
18.02.2020 21:05;3372,42
18.02.2020 21:10;3374,9
18.02.2020 21:15;3372,85
18.02.2020 21:20;3372,9
18.02.2020 21:25;3372,13
18.02.2020 21:30;3370,52
18.02.2020 21:35;3369,93
18.02.2020 21:40;3371,36
18.02.2020 21:45;3368,46
18.02.2020 21:50;3369,65
18.02.2020 21:55;3370,34
18.02.2020 22:00;3370,29
18.02.2020 22:05;3370,29
18.02.2020 22:10;3370,29
19.02.2020 15:30;3381,17
19.02.2020 15:35;3383,02
19.02.2020 15:40;3382,9
19.02.2020 15:45;3385,88
19.02.2020 15:50;3386,17
19.02.2020 15:55;3384,25
19.02.2020 16:00;3383,74
19.02.2020 16:05;3384,2
19.02.2020 16:10;3383,1
19.02.2020 16:15;3384,25
19.02.2020 16:20;3385,76
19.02.2020 16:25;3384,13
19.02.2020 16:30;3385,08
19.02.2020 16:35;3385,02
19.02.2020 16:40;3386,3
19.02.2020 16:45;3386,16
19.02.2020 16:50;3386,79
19.02.2020 16:55;3387,25
19.02.2020 17:00;3388,92
19.02.2020 17:05;3389,85
19.02.2020 17:10;3390,42
19.02.2020 17:15;3390,48
19.02.2020 17:20;3391,05
19.02.2020 17:25;3390,79
19.02.2020 17:30;3389,97
19.02.2020 17:35;3390,44
19.02.2020 17:40;3388,79
19.02.2020 17:45;3390,13
19.02.2020 17:50;3389,92
19.02.2020 17:55;3389,57
19.02.2020 18:00;3388,69
19.02.2020 18:05;3388,98
19.02.2020 18:10;3389,86
19.02.2020 18:15;3391,46
19.02.2020 18:20;3391,1
19.02.2020 18:25;3390,13
19.02.2020 18:30;3390,94
19.02.2020 18:35;3391,09
19.02.2020 18:40;3391,18
19.02.2020 18:45;3392,19
19.02.2020 18:50;3390,83
19.02.2020 18:55;3390,65
19.02.2020 19:00;3391,08
19.02.2020 19:05;3390,57
19.02.2020 19:10;3390,45
19.02.2020 19:15;3390,8
19.02.2020 19:20;3389,97
19.02.2020 19:25;3390,63
19.02.2020 19:30;3390,25
19.02.2020 19:35;3389,66
19.02.2020 19:40;3390,1
19.02.2020 19:45;3389,94
19.02.2020 19:50;3390,02
19.02.2020 19:55;3389,41
19.02.2020 20:00;3389,82
19.02.2020 20:05;3391,26
19.02.2020 20:10;3390,96
19.02.2020 20:15;3390,88
19.02.2020 20:20;3390,39
19.02.2020 20:25;3390,78
19.02.2020 20:30;3390,63
19.02.2020 20:35;3391,33
19.02.2020 20:40;3392,9
19.02.2020 20:45;3392,9
19.02.2020 20:50;3391,84
19.02.2020 20:55;3391,52
19.02.2020 21:00;3390,69
19.02.2020 21:05;3389,85
19.02.2020 21:10;3388,73
19.02.2020 21:15;3390,05
19.02.2020 21:20;3389,82
19.02.2020 21:25;3389,39
19.02.2020 21:30;3388,06
19.02.2020 21:35;3387,57
19.02.2020 21:40;3387,45
19.02.2020 21:45;3386,2
19.02.2020 21:50;3387,4
19.02.2020 21:55;3386,16
19.02.2020 22:00;3386,15
19.02.2020 22:05;3386,15
19.02.2020 22:10;3386,15
20.02.2020 15:30;3383,18
